,Start_date_of_CEWS_period,RegionCode,RegionName,RuralUrbanFlag,CMACAFlag,Number_business_locations,Subsidy_amount,Supported_employees,CEWS_rehire_count,province_regionCode,province_regionName
17181,2020-08-02,1008054,Triton,RURAL,Not applicable,10,"399,000",185,5,10,Newfoundland and Labrador
17182,2020-08-02,1008059,South Brook,RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17183,2020-08-02,1008060,Robert's Arm,RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17184,2020-08-02,1008061,Springdale,RURAL,Not applicable,20,"322,000",227,0,10,Newfoundland and Labrador
17185,2020-08-02,1008065,"Division No.  8, Subd. P",RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17186,2020-08-02,1008069,King's Point,RURAL,Not applicable,5,"39,000",,0,10,Newfoundland and Labrador
17187,2020-08-02,1008075,Fleur de Lys,RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17188,2020-08-02,1008076,LaScie,RURAL,Not applicable,10,"46,000",41,0,10,Newfoundland and Labrador
17189,2020-08-02,1008079,Baie Verte,RURAL,Not applicable,15,"286,000",153,5,10,Newfoundland and Labrador
17190,2020-08-02,1008093,Westport,RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17191,2020-08-02,1008095,Ming's Bight,RURAL,Not applicable,5,,,0,10,Newfoundland and Labrador
17192,2020-08-02,1008096,Woodstock,RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17193,2020-08-02,1008098,Miles Cove,RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17194,2020-08-02,1008099,Fogo Island,RURAL,Not applicable,30,"653,000",327,0,10,Newfoundland and Labrador
17195,2020-08-02,1009004,Englee,RURAL,Not applicable,5,,,0,10,Newfoundland and Labrador
17196,2020-08-02,1009007,Roddickton-Bide Arm,RURAL,Not applicable,10,"49,000",30,0,10,Newfoundland and Labrador
17197,2020-08-02,1009009,"Division No.  9, Subd. A",RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17198,2020-08-02,1009010,Trout River,RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17199,2020-08-02,1009011,"Woody Point, Bonne Bay",RURAL,Not applicable,10,"93,000",54,0,10,Newfoundland and Labrador
17200,2020-08-02,1009012,Norris Point,RURAL,Not applicable,15,"138,000",57,0,10,Newfoundland and Labrador
17201,2020-08-02,1009013,Rocky Harbour,RURAL,Not applicable,30,"283,000",166,0,10,Newfoundland and Labrador
17202,2020-08-02,1009015,Daniel's Harbour,RURAL,Not applicable,5,,,0,10,Newfoundland and Labrador
17203,2020-08-02,1009016,Cow Head,RURAL,Not applicable,5,,,5,10,Newfoundland and Labrador
17204,2020-08-02,1009018,Hawke's Bay,RURAL,Not applicable,0,"47,000",32,0,10,Newfoundland and Labrador
17205,2020-08-02,1009019,Port Saunders,RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17206,2020-08-02,1009020,St. Pauls,RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17207,2020-08-02,1009021,"Division No.  9, Subd. C",RURAL,Not applicable,10,"133,000",70,0,10,Newfoundland and Labrador
17208,2020-08-02,1009022,Port au Choix,RURAL,Not applicable,5,"35,000",31,0,10,Newfoundland and Labrador
17209,2020-08-02,1009023,Anchor Point,RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17210,2020-08-02,1009024,Flower's Cove,RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17211,2020-08-02,1009026,Bird Cove,RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17212,2020-08-02,1009028,Main Brook,RURAL,Not applicable,5,"136,000",56,0,10,Newfoundland and Labrador
17213,2020-08-02,1009029,St. Anthony,RURAL,Not applicable,25,"235,000",159,0,10,Newfoundland and Labrador
17214,2020-08-02,1009030,Glenburnie-Birchy Head-Shoal Brook,RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17215,2020-08-02,1009032,St. Lunaire-Griquet,RURAL,Not applicable,10,"110,000",50,0,10,Newfoundland and Labrador
17216,2020-08-02,1009035,Raleigh,RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17217,2020-08-02,1009041,"Division No.  9, Subd. H",RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17218,2020-08-02,1010002,L'Anse au Loup,RURAL,Not applicable,5,"39,000",,0,10,Newfoundland and Labrador
17219,2020-08-02,1010003,Red Bay,RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17220,2020-08-02,1010004,L'Anse-au-Clair,RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17221,2020-08-02,1010005,Forteau,RURAL,Not applicable,5,"106,000",44,0,10,Newfoundland and Labrador
17222,2020-08-02,1010006,West St. Modeste,RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17223,2020-08-02,1010009,Port Hope Simpson,RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17224,2020-08-02,1010010,St. Lewis,RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17225,2020-08-02,1010011,Mary's Harbour,RURAL,Not applicable,5,,,0,10,Newfoundland and Labrador
17226,2020-08-02,1010012,"Cartwright, Labrador",RURAL,Not applicable,5,"63,000",27,0,10,Newfoundland and Labrador
17227,2020-08-02,1010025,Happy Valley-Goose Bay,RURAL,Not applicable,60,"688,000",449,5,10,Newfoundland and Labrador
17228,2020-08-02,1010029,"Division No. 10, Subd. D",RURAL,Not applicable,5,,,5,10,Newfoundland and Labrador
17229,2020-08-02,1010032,Labrador City,RURAL,Not applicable,35,"502,000",361,0,10,Newfoundland and Labrador
17230,2020-08-02,1010034,Wabush,RURAL,Not applicable,25,"482,000",253,5,10,Newfoundland and Labrador
17231,2020-08-02,1011015,Postville,RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17232,2020-08-02,1011020,Makkovik,RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17233,2020-08-02,1011030,Hopedale,RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17234,2020-08-02,1011035,Nain,RURAL,Not applicable,0,,,0,10,Newfoundland and Labrador
17238,2020-08-02,1100000,Prince Edward Island  - rural part undetermined CSD,RURAL,Not applicable,0,,0,0,11,Prince Edward Island
17239,2020-08-02,1101001,Lot 64,RURAL,Not applicable,5,,,0,11,Prince Edward Island
17240,2020-08-02,1101002,Murray Harbour,RURAL,Not applicable,5,,,0,11,Prince Edward Island
17241,2020-08-02,1101006,Lot 63,RURAL,Not applicable,20,"305,000",199,5,11,Prince Edward Island
17242,2020-08-02,1101008,Lot 61,RURAL,Not applicable,0,,,0,11,Prince Edward Island
17243,2020-08-02,1101009,Lot 59,RURAL,Not applicable,5,"66,000",36,0,11,Prince Edward Island
17244,2020-08-02,1101011,Lot 66,RURAL,Not applicable,0,,,0,11,Prince Edward Island
17245,2020-08-02,1101014,Lot 51,RURAL,Not applicable,0,,,0,11,Prince Edward Island
17246,2020-08-02,1101016,Lot 52,RURAL,Not applicable,5,"439,000",159,0,11,Prince Edward Island
17247,2020-08-02,1101018,Montague,RURAL,Not applicable,20,"300,000",232,5,11,Prince Edward Island
17248,2020-08-02,1101019,Lot 53,RURAL,Not applicable,0,,,0,11,Prince Edward Island
17249,2020-08-02,1101021,Cardigan,RURAL,Not applicable,0,,,0,11,Prince Edward Island
17250,2020-08-02,1101022,"Kings, Royalty",RURAL,Not applicable,0,,,0,11,Prince Edward Island
17251,2020-08-02,1101024,Georgetown,RURAL,Not applicable,5,,,0,11,Prince Edward Island
17252,2020-08-02,1101028,Lot 55,RURAL,Not applicable,15,"232,000",133,0,11,Prince Edward Island
17253,2020-08-02,1101029,Lot 56,RURAL,Not applicable,0,,,0,11,Prince Edward Island
17254,2020-08-02,1101031,Lot 43,RURAL,Not applicable,5,"140,000",65,0,11,Prince Edward Island
17255,2020-08-02,1101032,Lot 44,RURAL,Not applicable,5,"39,000",17,0,11,Prince Edward Island
17256,2020-08-02,1101034,Lot 45,RURAL,Not applicable,5,,21,0,11,Prince Edward Island
17257,2020-08-02,1101036,Souris,RURAL,Not applicable,15,"181,000",169,0,11,Prince Edward Island
17258,2020-08-02,1101038,Lot 46,RURAL,Not applicable,5,,,0,11,Prince Edward Island
17259,2020-08-02,1101039,Lot 47,RURAL,Not applicable,0,"21,000",11,0,11,Prince Edward Island
17260,2020-08-02,1101042,Lot 41,RURAL,Not applicable,0,,,0,11,Prince Edward Island
17261,2020-08-02,1101046,Lot 40,RURAL,Not applicable,10,"157,000",106,0,11,Prince Edward Island
17262,2020-08-02,1101048,Morell,RURAL,Not applicable,10,"200,000",142,0,11,Prince Edward Island
17263,2020-08-02,1101049,Lot 39,RURAL,Not applicable,0,,,0,11,Prince Edward Island
17264,2020-08-02,1101051,Lot 38,RURAL,Not applicable,5,"36,000",28,0,11,Prince Edward Island
17265,2020-08-02,1102004,Lot 60,RURAL,Not applicable,0,,,0,11,Prince Edward Island
17266,2020-08-02,1102008,Lot 57,RURAL,Not applicable,10,"168,000",84,5,11,Prince Edward Island
17267,2020-08-02,1102009,Lot 50,RURAL,Not applicable,10,"54,000",37,0,11,Prince Edward Island
17268,2020-08-02,1102012,Lot 49,URBAN,Not applicable,5,"33,000",15,0,11,Prince Edward Island
17269,2020-08-02,1102014,Lot 48,URBAN,Not applicable,5,"53,000",38,0,11,Prince Edward Island
17270,2020-08-02,1102026,Lot 31,URBAN,Not applicable,10,"116,000",47,0,11,Prince Edward Island
17271,2020-08-02,1102028,Lot 65,URBAN,Not applicable,30,"363,000",273,5,11,Prince Edward Island
17272,2020-08-02,1102029,Lot 30,RURAL,Not applicable,0,"27,000",17,0,11,Prince Edward Island
17273,2020-08-02,1102031,Lot 29,RURAL,Not applicable,5,"50,000",25,0,11,Prince Edward Island
17274,2020-08-02,1102032,Victoria,RURAL,Not applicable,5,,,0,11,Prince Edward Island
17275,2020-08-02,1102033,Meadowbank,URBAN,Not applicable,0,,,0,11,Prince Edward Island
17276,2020-08-02,1102034,Crapaud,RURAL,Not applicable,0,,,0,11,Prince Edward Island
17277,2020-08-02,1102036,Lot 67,RURAL,Not applicable,5,,,0,11,Prince Edward Island
17278,2020-08-02,1102037,Clyde River,URBAN,Not applicable,5,,,0,11,Prince Edward Island
17279,2020-08-02,1102039,Lot 21,RURAL,Not applicable,0,,,0,11,Prince Edward Island
17280,2020-08-02,1102040,Miltonvale Park,URBAN,Not applicable,10,"395,000",160,0,11,Prince Edward Island
17281,2020-08-02,1102042,Lot 23,RURAL,Not applicable,10,"241,000",178,0,11,Prince Edward Island
17282,2020-08-02,1102043,Hunter River,RURAL,Not applicable,5,,28,0,11,Prince Edward Island
17283,2020-08-02,1102044,Lot 24,RURAL,Not applicable,10,"129,000",73,5,11,Prince Edward Island
17284,2020-08-02,1102045,Resort Mun. Stan.B.-Hope R.-Bayv.-Cavend.-N.Rust.,RURAL,Not applicable,30,"558,000",358,5,11,Prince Edward Island
17285,2020-08-02,1102046,North Rustico,RURAL,Not applicable,15,"191,000",125,0,11,Prince Edward Island
17286,2020-08-02,1102048,Brackley,URBAN,Not applicable,5,"55,000",42,0,11,Prince Edward Island
17287,2020-08-02,1102049,Lot 33,URBAN,Not applicable,15,"282,000",176,0,11,Prince Edward Island
17288,2020-08-02,1102051,Breadalbane,RURAL,Not applicable,5,"37,000",24,0,11,Prince Edward Island
17289,2020-08-02,1102052,Lot 34,URBAN,Not applicable,20,"155,000",98,0,11,Prince Edward Island
17290,2020-08-02,1102054,Lot 35,URBAN,Not applicable,10,"85,000",46,0,11,Prince Edward Island
17291,2020-08-02,1102056,Lot 36,URBAN,Not applicable,5,"36,000",28,0,11,Prince Edward Island
17292,2020-08-02,1102058,Lot 37,URBAN,Not applicable,5,"31,000",13,5,11,Prince Edward Island
17293,2020-08-02,1102059,Mount Stewart,URBAN,Not applicable,0,,,0,11,Prince Edward Island
17294,2020-08-02,1102065,Winsloe South,URBAN,Not applicable,5,"30,000",,0,11,Prince Edward Island
17295,2020-08-02,1102070,Warren Grove,URBAN,Not applicable,0,,,0,11,Prince Edward Island
17296,2020-08-02,1102075,Charlottetown,URBAN,Not applicable,530,"9,819,000","7,079",45,11,Prince Edward Island
17297,2020-08-02,1102080,Stratford,URBAN,Not applicable,60,"672,000",538,0,11,Prince Edward Island
17298,2020-08-02,1102085,Cornwall,URBAN,Not applicable,30,"455,000",382,0,11,Prince Edward Island
17299,2020-08-02,1103001,Lot 28,RURAL,Not applicable,5,"14,000",9,0,11,Prince Edward Island
17300,2020-08-02,1103005,Borden-Carleton,RURAL,Not applicable,30,"986,000",555,0,11,Prince Edward Island
17301,2020-08-02,1103006,Lot 27,RURAL,Not applicable,0,,,0,11,Prince Edward Island
17302,2020-08-02,1103008,Kinkora,RURAL,Not applicable,5,"16,000",11,0,11,Prince Edward Island
17303,2020-08-02,1103009,Lot 26,RURAL,Not applicable,5,"114,000",55,0,11,Prince Edward Island
17304,2020-08-02,1103011,Lot 25,RURAL,Not applicable,5,,,0,11,Prince Edward Island
17305,2020-08-02,1103012,Lot 19,RURAL,Not applicable,5,,32,0,11,Prince Edward Island
17306,2020-08-02,1103014,Kensington,RURAL,Not applicable,70,"903,000",715,5,11,Prince Edward Island
17307,2020-08-02,1103015,Bedeque and Area,RURAL,Not applicable,0,,,0,11,Prince Edward Island
17308,2020-08-02,1103023,Linkletter,URBAN,Not applicable,5,,,0,11,Prince Edward Island
17309,2020-08-02,1103024,Miscouche,URBAN,Not applicable,0,,,0,11,Prince Edward Island
17310,2020-08-02,1103025,Summerside,URBAN,Not applicable,135,"3,172,000","2,174",10,11,Prince Edward Island
17311,2020-08-02,1103026,Lot 15,RURAL,Not applicable,0,,,0,11,Prince Edward Island
17312,2020-08-02,1103028,Lot 16,RURAL,Not applicable,0,,,0,11,Prince Edward Island
17313,2020-08-02,1103031,Lot 14,RURAL,Not applicable,10,"184,000",171,0,11,Prince Edward Island
17314,2020-08-02,1103032,Lot 13,RURAL,Not applicable,0,,,0,11,Prince Edward Island
17315,2020-08-02,1103033,Tyne Valley,RURAL,Not applicable,10,"76,000",67,0,11,Prince Edward Island
17316,2020-08-02,1103034,Lot 12,RURAL,Not applicable,20,"456,000",213,0,11,Prince Edward Island
17317,2020-08-02,1103035,Lennox Island 1,RURAL,Not applicable,0,,,0,11,Prince Edward Island
17318,2020-08-02,1103038,Lot 10,RURAL,Not applicable,0,,,0,11,Prince Edward Island
17319,2020-08-02,1103041,Lot  6,RURAL,Not applicable,5,"82,000",54,0,11,Prince Edward Island
17320,2020-08-02,1103042,O'Leary,RURAL,Not applicable,0,,,0,11,Prince Edward Island
17321,2020-08-02,1103046,Lot  8,RURAL,Not applicable,5,"51,000",23,0,11,Prince Edward Island
17322,2020-08-02,1103049,Lot  5,RURAL,Not applicable,35,"723,000",444,0,11,Prince Edward Island
17323,2020-08-02,1103051,Lot  4,RURAL,Not applicable,5,,,0,11,Prince Edward Island
17324,2020-08-02,1103052,Alberton,RURAL,Not applicable,15,"321,000",159,0,11,Prince Edward Island
17325,2020-08-02,1103054,Lot  3,RURAL,Not applicable,5,"36,000",17,0,11,Prince Edward Island
17326,2020-08-02,1103056,Lot  2,RURAL,Not applicable,5,,5,0,11,Prince Edward Island
17327,2020-08-02,1103058,Lot  1,RURAL,Not applicable,5,,524,0,11,Prince Edward Island
17328,2020-08-02,1103059,Tignish,RURAL,Not applicable,10,"214,000",204,0,11,Prince Edward Island
17329,2020-08-02,1103062,Miminegash,RURAL,Not applicable,0,,,0,11,Prince Edward Island
17335,2020-08-02,1200000,Nova Scotia  - rural part undetermined CSD,RURAL,Not applicable,5,"73,000",38,0,12,Nova Scotia
17336,2020-08-02,1201001,Barrington,RURAL,Not applicable,55,"925,000",752,5,12,Nova Scotia
17337,2020-08-02,1201004,Clark's Harbour,RURAL,Not applicable,0,"73,000",35,0,12,Nova Scotia
17338,2020-08-02,1201006,Shelburne,RURAL,Not applicable,20,"1,146,000",456,5,12,Nova Scotia
17339,2020-08-02,1201008,Shelburne,RURAL,Not applicable,15,"107,000",156,0,12,Nova Scotia
17340,2020-08-02,1201009,Lockeport,RURAL,Not applicable,5,"39,000",45,0,12,Nova Scotia
17341,2020-08-02,1202001,Argyle,RURAL,Not applicable,50,"1,061,000",864,5,12,Nova Scotia
17342,2020-08-02,1202004,Yarmouth,RURAL,Not applicable,35,"287,000",221,0,12,Nova Scotia
17343,2020-08-02,1202006,Yarmouth,RURAL,Not applicable,100,"960,000","1,024",5,12,Nova Scotia
17344,2020-08-02,1203001,Clare,RURAL,Not applicable,60,"1,638,000","1,077",0,12,Nova Scotia
17345,2020-08-02,1203004,Digby,RURAL,Not applicable,65,"778,000",542,5,12,Nova Scotia
17346,2020-08-02,1203006,Digby,RURAL,Not applicable,15,"173,000",222,5,12,Nova Scotia
17347,2020-08-02,1204010,Queens,RURAL,Not applicable,40,"631,000",541,5,12,Nova Scotia
17348,2020-08-02,1205001,"Annapolis, Subd. D",RURAL,Not applicable,0,"23,000",45,0,12,Nova Scotia
17349,2020-08-02,1205004,"Annapolis, Subd. A",RURAL,Not applicable,35,"370,000",297,5,12,Nova Scotia
17350,2020-08-02,1205008,Annapolis Royal,RURAL,Not applicable,5,"71,000",36,0,12,Nova Scotia
17351,2020-08-02,1205009,"Annapolis, Subd. B",RURAL,Not applicable,20,"226,000",184,0,12,Nova Scotia
17352,2020-08-02,1205014,"Annapolis, Subd. C",RURAL,Not applicable,10,"191,000",152,0,12,Nova Scotia
17353,2020-08-02,1205016,Middleton,RURAL,Not applicable,15,"330,000",252,0,12,Nova Scotia
17354,2020-08-02,1206001,Lunenburg,RURAL,Not applicable,115,"1,968,000","1,111",5,12,Nova Scotia
17355,2020-08-02,1206004,Bridgewater,RURAL,Not applicable,85,"1,178,000",839,10,12,Nova Scotia
17356,2020-08-02,1206006,Lunenburg,RURAL,Not applicable,35,"709,000",553,0,12,Nova Scotia
17357,2020-08-02,1206008,Mahone Bay,RURAL,Not applicable,15,"495,000",265,0,12,Nova Scotia
17358,2020-08-02,1206009,Chester,RURAL,Not applicable,60,"1,127,000",686,0,12,Nova Scotia
17359,2020-08-02,1207001,"Kings, Subd. A",RURAL,Not applicable,90,"945,000",740,5,12,Nova Scotia
17360,2020-08-02,1207002,Cambridge 32,RURAL,Not applicable,10,"85,000",117,0,12,Nova Scotia
17361,2020-08-02,1207004,Berwick,RURAL,Not applicable,15,"132,000",129,0,12,Nova Scotia
17362,2020-08-02,1207011,"Kings, Subd. C",URBAN,Not applicable,100,"997,000","1,034",10,12,Nova Scotia
17363,2020-08-02,1207012,Kentville,URBAN,Not applicable,65,"811,000",634,5,12,Nova Scotia
17364,2020-08-02,1207016,"Kings, Subd. B",URBAN,Not applicable,45,"635,000",494,0,12,Nova Scotia
17365,2020-08-02,1207021,"Kings, Subd. D",RURAL,Not applicable,20,"377,000",268,0,12,Nova Scotia
17366,2020-08-02,1207024,Wolfville,RURAL,Not applicable,45,"822,000",752,0,12,Nova Scotia
17367,2020-08-02,1207027,Glooscap 35,RURAL,Not applicable,0,,,0,12,Nova Scotia
17368,2020-08-02,1208001,West Hants,RURAL,Not applicable,40,"448,000",352,5,12,Nova Scotia
17369,2020-08-02,1208002,Windsor,RURAL,Not applicable,35,"458,000",416,5,12,Nova Scotia
17370,2020-08-02,1208008,East Hants,RURAL,Not applicable,100,"2,277,000","1,266",0,12,Nova Scotia
17371,2020-08-02,1208014,Indian Brook 14,RURAL,Not applicable,15,"104,000",58,0,12,Nova Scotia
17372,2020-08-02,1209019,Cole Harbour 30,URBAN,Not applicable,0,,,0,12,Nova Scotia
17373,2020-08-02,1209034,Halifax,URBAN,Not applicable,"3,260",,,205,12,Nova Scotia
17374,2020-08-02,1210001,"Colchester, Subd. C",URBAN,Not applicable,40,"720,000",496,5,12,Nova Scotia
17375,2020-08-02,1210002,Stewiacke,RURAL,Not applicable,5,,,5,12,Nova Scotia
17376,2020-08-02,1210003,Millbrook 27,URBAN,Not applicable,10,"160,000",161,5,12,Nova Scotia
17377,2020-08-02,1210006,Truro,URBAN,Not applicable,150,"2,275,000","1,784",10,12,Nova Scotia
17378,2020-08-02,1210008,"Colchester, Subd. B",URBAN,Not applicable,85,"1,031,000",893,0,12,Nova Scotia
17379,2020-08-02,1210012,"Colchester, Subd. A",RURAL,Not applicable,15,"110,000",102,0,12,Nova Scotia
17380,2020-08-02,1211001,"Cumberland, Subd. A",RURAL,Not applicable,10,"157,000",67,0,12,Nova Scotia
17381,2020-08-02,1211002,Parrsboro,RURAL,Not applicable,10,"78,000",49,0,12,Nova Scotia
17382,2020-08-02,1211006,"Cumberland, Subd. B",RURAL,Not applicable,30,"615,000",507,0,12,Nova Scotia
17383,2020-08-02,1211009,"Cumberland, Subd. C",RURAL,Not applicable,20,"168,000",167,0,12,Nova Scotia
17384,2020-08-02,1211011,Amherst,RURAL,Not applicable,70,"976,000",799,5,12,Nova Scotia
17385,2020-08-02,1211012,Oxford,RURAL,Not applicable,5,"8,000",9,0,12,Nova Scotia
17386,2020-08-02,1211014,"Cumberland, Subd. D",RURAL,Not applicable,25,"887,000",495,5,12,Nova Scotia
17387,2020-08-02,1212001,"Pictou, Subd. A",RURAL,Not applicable,35,"665,000",514,5,12,Nova Scotia
17388,2020-08-02,1212004,Pictou,RURAL,Not applicable,15,"724,000",366,0,12,Nova Scotia
17389,2020-08-02,1212006,"Pictou, Subd. B",URBAN,Not applicable,40,"546,000",409,0,12,Nova Scotia
17390,2020-08-02,1212008,Westville,URBAN,Not applicable,15,,99,5,12,Nova Scotia
17391,2020-08-02,1212009,Stellarton,URBAN,Not applicable,25,"602,000",465,5,12,Nova Scotia
17392,2020-08-02,1212011,"Pictou, Subd. C",URBAN,Not applicable,30,"785,000",440,0,12,Nova Scotia
17393,2020-08-02,1212014,New Glasgow,URBAN,Not applicable,100,"1,256,000",871,15,12,Nova Scotia
17394,2020-08-02,1212016,Trenton,URBAN,Not applicable,5,,57,0,12,Nova Scotia
17395,2020-08-02,1212019,Fisher's Grant 24,URBAN,Not applicable,0,0,0,0,12,Nova Scotia
17396,2020-08-02,1213001,St. Mary's,RURAL,Not applicable,5,"125,000",61,0,12,Nova Scotia
17397,2020-08-02,1213004,Guysborough,RURAL,Not applicable,15,"154,000",101,0,12,Nova Scotia
17398,2020-08-02,1213008,Mulgrave,RURAL,Not applicable,0,,,0,12,Nova Scotia
17399,2020-08-02,1214001,"Antigonish, Subd. A",RURAL,Not applicable,35,"563,000",314,0,12,Nova Scotia
17400,2020-08-02,1214002,Antigonish,RURAL,Not applicable,60,"731,000",664,5,12,Nova Scotia
